p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct,BayFold_pred,BayLOOCV_pred
225,01011000,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
225,01000101,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
225,10000101,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
225,01011111,1,stock,"else_(conform_(x, 4), '0')",0.948118997619029,1,True,1,1
225,11110010,1,stock,"else_(conform_(x, 4), '0')",0.948118997619029,1,True,1,1
225,01010010,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
225,01000001,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
225,10001010,0,stock,"else_(conform_(x, 4), '0')",0.948118997619029,0,True,0,0
226,00001101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,False,0,0
226,10101011,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,0,0
226,10101010,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,1,1
226,10000000,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,0,0
226,01010010,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,0,0
226,01000001,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,False,0,0
226,01101010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,10100000,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,0,0
226,11110010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,01010111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,00101111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,11101010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,10100110,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,0,1
226,01011110,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,01011101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,1,1
226,01000000,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,1,True,0,0
226,00110101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,True,0,0
226,01010101,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.5172936674603237,0,False,0,0
227,01110010,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
227,10100110,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,0,1
227,10110100,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
227,10101000,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,0,0
227,00111111,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,False,1,1
227,00001101,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
227,01111111,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
227,11001101,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,False,1,1
227,11101010,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,False,1,1
227,10101111,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
227,01010010,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
227,01011110,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
227,10000001,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
227,01000001,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
227,11111010,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
227,01101010,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
227,10100000,0,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
227,11010010,1,bingo,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
228,01110010,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,11111101,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,11111010,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,0,True,1,1
228,10000101,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,0,True,0,0
228,10101111,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,01010100,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,0,0
228,10101010,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,00001101,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,False,0,0
228,10100110,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,0,False,0,1
228,01010111,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,10001010,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,0,True,0,0
228,01000101,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,0,0
228,00110101,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,0,0
228,01111111,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,00111111,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,00110110,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,False,1,1
228,11011111,1,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,True,1,1
228,01011110,0,analyst,"else_(streak_(x, 4), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))",0.2802358230002101,1,False,1,1
229,11001101,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,False,1,1
229,10111111,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
229,10100000,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,True,0,0
229,10001010,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,True,0,0
229,01000001,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,0,0
229,11010010,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
229,11010000,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,False,0,0
229,01110010,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
229,10100110,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,True,1,1
229,01011101,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
229,01011000,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,0,0
229,01000101,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,False,0,0
229,10110100,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
229,00110101,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,0,0
229,01010101,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,True,0,0
229,10000000,0,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,0,True,0,0
229,00001101,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,0,0
229,10101010,1,stock,"else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))",0.4827063325396762,1,True,1,1
230,11010010,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,11111101,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,01010000,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,10101000,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,01000101,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,11011001,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,01000001,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,11101010,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,01101010,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,False,1,1
230,01110010,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,10111111,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,01010010,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,10000000,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,01011110,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
230,10100000,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,10001010,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,01010100,0,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,0,True,0,0
230,00110110,1,bingo,"else_(conform_(x, 4), '1')",0.8045105542327938,1,True,1,1
231,11101010,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,1,1
231,10100000,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,01111111,0,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,0,True,1,1
231,11010000,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,11111101,0,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,0,True,1,1
231,10000001,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,11110010,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,1,1
231,01010111,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,1,1
231,01010101,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,01011110,0,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,False,1,1
231,01010100,0,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,False,0,0
231,10101010,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,1,1
231,00001101,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,10001010,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
231,10111111,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,0,False,1,1
231,00110110,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,1,1
231,01110010,0,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,False,1,1
231,11000110,1,analyst,"else_(balance_(x, 2), '1')",0.3736852240740886,1,True,0,0
232,01011110,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
232,01010111,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
232,11000000,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
232,10000000,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
232,11000110,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,False,0,0
232,01010010,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,False,0,0
232,00100000,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
232,11101010,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
232,10101011,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,False,0,0
232,11010010,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
232,00110110,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
232,01011101,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,1,1
232,01010000,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
232,00110101,0,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,0,True,0,0
232,10001010,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,0,0
232,10100110,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,0,1
232,10000101,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,0,0
232,11110010,1,stock,"else_(conform_(x, 3), get_(x, 0))",0.5172936674603237,1,True,1,1
233,10100110,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,1,1
233,10001010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,False,0,0
233,01010010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,0,0
233,11101010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,False,1,1
233,00001101,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,0,0
233,01010100,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,0,0
233,10100111,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,1,1
233,10000000,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,0,0
233,11001101,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,False,1,1
233,01101010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
233,01011110,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
233,00111111,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
233,01011111,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
233,11000110,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,0,0
233,11110010,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,1,1
233,10000001,0,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,0,True,0,0
233,10101010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
233,10101111,1,bingo,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.4827063325396761,1,True,1,1
234,00110110,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,1,1
234,01010101,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,True,0,0
234,11011111,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,1,1
234,10000001,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,0,0
234,01000001,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,0,0
234,01010100,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,0,0
234,10101111,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,1,1
234,11010010,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,False,1,1
234,11000000,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,False,0,0
234,11000110,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,False,0,0
234,00110101,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,True,0,0
234,10000000,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,True,0,0
234,11011001,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,False,1,1
234,10000101,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,True,0,0
234,11101010,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,1,1
234,01011101,0,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,True,1,1
234,00001101,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,0,False,0,0
234,10101000,1,stock,"else_(conform_(x, 2), else_(streak_(x, 6), else_(balance_(x, 3), invert_(get_(x, 7)))))",0.1193337121536514,1,True,0,0
235,10001010,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,False,0,0
235,01010010,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,11111101,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,True,1,1
235,00110101,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,False,0,0
235,01011000,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,10000000,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,11000000,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,11001101,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,False,1,1
235,01010100,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,11110010,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,1,1
235,01011101,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,True,1,1
235,00001101,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,True,0,0
235,10100000,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,01110010,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,1,1
235,11010000,0,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,True,0,0
235,01101010,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,False,1,1
235,10101010,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,1,True,1,1
235,11101010,1,analyst,"else_(patternCont_(x), get_(x, 7))",0.2473704481481771,0,False,1,1
236,11010010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,1,True,1,1
236,10101011,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,10000101,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,01101010,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,1,1
236,01010010,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,False,0,0
236,10001010,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,00001101,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,10111111,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,1,True,1,1
236,00110110,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,1,1
236,11001101,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,False,1,1
236,10100000,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,10000000,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,01000101,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
236,01110010,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,1,1
236,11010000,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,False,0,0
236,10100111,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,1,1
236,11011001,1,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,False,1,1
236,11000110,0,bingo,"else_(patternCont_(x), else_(conform_(x, 2), '0'))",0.3390978891534411,0,True,0,0
237,01010010,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,0
237,11011001,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,1,1
237,11111101,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,1,1
237,10100110,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,1
237,10001010,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,0
237,10000000,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,0,0
237,10000101,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,False,0,0
237,00110110,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,1,1
237,00101111,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,1,1
237,10111111,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,1,1
237,11110010,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,False,1,1
237,01000001,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,0,0
237,01011101,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,1,1
237,01010111,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,1,1
237,00001101,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,0
237,00100000,0,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,0,True,0,0
237,01000101,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,0
237,01010100,1,stock,"else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))",0.6090211084655877,1,True,0,0
238,10100110,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,1,1
238,11111101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,False,1,1
238,10100111,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,1,1
238,01000000,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,0,0
238,11010010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,1,1
238,11111010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,1,1
238,00101111,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,1,1
238,11110010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,1,1
238,11001101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,1,1
238,01000101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,0,0
238,01110010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,1,1
238,11000110,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True,0,0
238,10000101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,0,0
238,11011001,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,False,1,1
238,00001101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True,0,0
